segment_id,video_key,video_path,split,class_id,class_name,start_frame,end_frame,fps,n_frames
343,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,2,Hand in Shelf,2478,2501,30.0,3791
344,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,2,Hand in Shelf,2708,2782,30.0,3791
345,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,348,437,30.0,3791
346,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,438,473,30.0,3791
347,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,843,932,30.0,3791
348,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,933,1022,30.0,3791
349,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,1023,1085,30.0,3791
350,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,1191,1280,30.0,3791
351,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,1281,1370,30.0,3791
352,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,1520,1609,30.0,3791
353,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,1610,1631,30.0,3791
354,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,1735,1824,30.0,3791
355,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,1825,1851,30.0,3791
356,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,2331,2420,30.0,3791
357,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,2421,2443,30.0,3791
358,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,2814,2903,30.0,3791
359,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,2904,2993,30.0,3791
360,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,2994,3080,30.0,3791
361,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,3226,3315,30.0,3791
362,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,3316,3405,30.0,3791
363,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,3406,3495,30.0,3791
364,11_3,dataset\raw\Videos_MERL_Shopping_Dataset\11_3_crop.mp4,train,4,Inspect Shelf,3496,3581,30.0,3791
365,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,192,223,30.0,3782
366,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,505,530,30.0,3782
367,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,640,674,30.0,3782
368,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,918,940,30.0,3782
369,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,1238,1254,30.0,3782
370,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,1376,1398,30.0,3782
371,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,1648,1677,30.0,3782
372,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,2066,2088,30.0,3782
373,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,2369,2394,30.0,3782
374,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,2788,2808,30.0,3782
375,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,3009,3032,30.0,3782
376,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,3235,3264,30.0,3782
377,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,412,447,30.0,3782
378,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,819,850,30.0,3782
379,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,1130,1156,30.0,3782
380,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,2269,2293,30.0,3782
381,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,2929,2947,30.0,3782
382,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,0,Reach to Shelf,3142,3229,30.0,3782
383,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,564,589,30.0,3782
384,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,852,872,30.0,3782
385,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,1158,1179,30.0,3782
386,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,2949,2971,30.0,3782
387,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,231,265,30.0,3782
388,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,677,710,30.0,3782
389,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,941,1003,30.0,3782
390,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,1258,1304,30.0,3782
391,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,1401,1439,30.0,3782
392,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,1684,1719,30.0,3782
393,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,2089,2125,30.0,3782
394,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,2398,2437,30.0,3782
395,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,2811,2845,30.0,3782
396,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,3041,3068,30.0,3782
397,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,1,Retract from Shelf,3265,3319,30.0,3782
398,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,2,Hand in Shelf,457,531,30.0,3782
399,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,264,353,30.0,3782
400,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,354,408,30.0,3782
401,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,712,801,30.0,3782
402,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,802,816,30.0,3782
403,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,1003,1092,30.0,3782
404,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,1304,1358,30.0,3782
405,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,1441,1530,30.0,3782
406,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,1531,1548,30.0,3782
407,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,2125,2214,30.0,3782
408,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,2438,2527,30.0,3782
409,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,2528,2546,30.0,3782
410,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,2848,2926,30.0,3782
411,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,3071,3138,30.0,3782
412,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,3319,3408,30.0,3782
413,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,3409,3498,30.0,3782
414,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,3,Inspect Product,3499,3514,30.0,3782
415,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,4,Inspect Shelf,596,630,30.0,3782
416,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,4,Inspect Shelf,877,910,30.0,3782
417,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,4,Inspect Shelf,1215,1234,30.0,3782
418,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,4,Inspect Shelf,1551,1640,30.0,3782
419,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,4,Inspect Shelf,2312,2366,30.0,3782
420,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,4,Inspect Shelf,2549,2638,30.0,3782
421,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,4,Inspect Shelf,2639,2728,30.0,3782
422,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,4,Inspect Shelf,2729,2785,30.0,3782
423,12_1,dataset\raw\Videos_MERL_Shopping_Dataset\12_1_crop.mp4,train,4,Inspect Shelf,2975,3008,30.0,3782
424,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,201,219,30.0,4224
425,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,368,395,30.0,4224
426,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,580,604,30.0,4224
427,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,809,835,30.0,4224
428,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,1099,1116,30.0,4224
429,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,1358,1408,30.0,4224
430,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,1636,1659,30.0,4224
431,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,2101,2123,30.0,4224
432,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,2464,2486,30.0,4224
433,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,2717,2737,30.0,4224
434,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,3107,3133,30.0,4224
435,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,3822,3857,30.0,4224
436,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,4017,4036,30.0,4224
437,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,292,330,30.0,4224
438,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,484,517,30.0,4224
439,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,893,925,30.0,4224
440,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,984,1012,30.0,4224
441,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,1222,1257,30.0,4224
442,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,1556,1581,30.0,4224
443,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,2202,2246,30.0,4224
444,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,2947,2989,30.0,4224
445,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,0,Reach to Shelf,3226,3272,30.0,4224
446,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,331,351,30.0,4224
447,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,518,537,30.0,4224
448,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,690,719,30.0,4224
449,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,723,742,30.0,4224
450,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,1014,1034,30.0,4224
451,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,1258,1299,30.0,4224
452,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,1582,1607,30.0,4224
453,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,2249,2268,30.0,4224
454,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,2562,2588,30.0,4224
455,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,2990,3005,30.0,4224
456,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,3272,3299,30.0,4224
457,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,220,261,30.0,4224
458,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,398,449,30.0,4224
459,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,836,891,30.0,4224
460,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,950,984,30.0,4224
461,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,1118,1152,30.0,4224
462,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,1411,1444,30.0,4224
463,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,1661,1689,30.0,4224
464,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,2125,2158,30.0,4224
465,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,2737,2773,30.0,4224
466,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,3134,3171,30.0,4224
467,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,3856,3919,30.0,4224
468,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,1,Retract from Shelf,4037,4072,30.0,4224
469,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,2,Hand in Shelf,605,689,30.0,4224
470,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,2,Hand in Shelf,927,949,30.0,4224
471,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,2,Hand in Shelf,2489,2561,30.0,4224
472,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,262,290,30.0,4224
473,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,451,482,30.0,4224
474,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,690,718,30.0,4224
475,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,1156,1219,30.0,4224
476,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,1446,1535,30.0,4224
477,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,1536,1555,30.0,4224
478,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,1691,1762,30.0,4224
479,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,2160,2201,30.0,4224
480,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,2774,2863,30.0,4224
481,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,2864,2947,30.0,4224
482,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,3172,3224,30.0,4224
483,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,3,Inspect Product,3921,4010,30.0,4224
484,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,540,580,30.0,4224
485,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,745,807,30.0,4224
486,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,1036,1097,30.0,4224
487,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,1300,1357,30.0,4224
488,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,1608,1635,30.0,4224
489,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,2269,2358,30.0,4224
490,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,2359,2448,30.0,4224
491,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,2590,2679,30.0,4224
492,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,2680,2714,30.0,4224
493,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,3004,3093,30.0,4224
494,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,3299,3388,30.0,4224
495,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,3389,3478,30.0,4224
496,12_2,dataset\raw\Videos_MERL_Shopping_Dataset\12_2_crop.mp4,train,4,Inspect Shelf,3479,3512,30.0,4224
497,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,294,343,30.0,3890
498,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,436,474,30.0,3890
499,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,586,631,30.0,3890
500,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,838,885,30.0,3890
501,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,1132,1162,30.0,3890
502,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,1421,1455,30.0,3890
503,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,2099,2124,30.0,3890
504,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,2263,2278,30.0,3890
505,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,2544,2585,30.0,3890
506,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,2659,2690,30.0,3890
507,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,2928,2976,30.0,3890
508,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,3136,3185,30.0,3890
509,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,0,Reach to Shelf,3424,3462,30.0,3890
510,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,1683,1702,30.0,3890
511,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,396,436,30.0,3890
512,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,515,549,30.0,3890
513,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,703,744,30.0,3890
514,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,896,921,30.0,3890
515,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,1163,1214,30.0,3890
516,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,1458,1499,30.0,3890
517,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,2127,2163,30.0,3890
518,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,2278,2326,30.0,3890
519,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,2612,2649,30.0,3890
520,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,2695,2731,30.0,3890
521,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,3001,3036,30.0,3890
522,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,3191,3221,30.0,3890
523,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,3551,3616,30.0,3890
524,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,1,Retract from Shelf,1704,1722,30.0,3890
525,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,2,Hand in Shelf,346,395,30.0,3890
526,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,2,Hand in Shelf,476,514,30.0,3890
527,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,2,Hand in Shelf,639,702,30.0,3890
528,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,2,Hand in Shelf,2586,2611,30.0,3890
529,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,2,Hand in Shelf,2976,3000,30.0,3890
530,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,2,Hand in Shelf,3462,3551,30.0,3890
531,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,3,Inspect Product,923,996,30.0,3890
532,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,3,Inspect Product,1215,1258,30.0,3890
533,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,3,Inspect Product,1501,1590,30.0,3890
534,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,3,Inspect Product,1591,1680,30.0,3890
535,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,3,Inspect Product,2167,2223,30.0,3890
536,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,3,Inspect Product,2731,2759,30.0,3890
537,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,3,Inspect Product,3616,3676,30.0,3890
538,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,243,293,30.0,3890
539,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,553,583,30.0,3890
540,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,748,835,30.0,3890
541,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,1033,1122,30.0,3890
542,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,1322,1411,30.0,3890
543,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,1722,1811,30.0,3890
544,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,1812,1842,30.0,3890
545,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,2327,2416,30.0,3890
546,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,2417,2506,30.0,3890
547,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,2507,2544,30.0,3890
548,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,2759,2848,30.0,3890
549,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,2849,2927,30.0,3890
550,12_3,dataset\raw\Videos_MERL_Shopping_Dataset\12_3_crop.mp4,train,4,Inspect Shelf,3038,3127,30.0,3890
